source_city,destination,product_category,shipping_method,order_quantity,delivery_time
Mumbai,Nepal,Clothing,Express,99,53.0
Mumbai,Kolkata,Clothing,Express,51,51.6
Mumbai,Bhutan,Furniture,Express,99,73.68
Mumbai,Chennai,Groceries,Standard,90,43.8
Mumbai,Bhutan,Groceries,Standard,30,53.6
Mumbai,Kolkata,Clothing,Standard,99,58.0
Mumbai,Bangladesh,Clothing,Express,11,30.720000000000006
Mumbai,Chennai,Furniture,Standard,20,36.8
Mumbai,Bhutan,Groceries,Overnight,31,37.96
Mumbai,Nepal,Furniture,Standard,34,69.0
Mumbai,Bangalore,Clothing,Standard,12,16.0
Mumbai,Mumbai,Electronics,Standard,48,16.0
Mumbai,Bangalore,Furniture,Standard,28,44.0
Mumbai,Kolkata,Groceries,Overnight,67,42.2
Mumbai,Delhi,Electronics,Standard,63,54.400000000000006
Mumbai,Mumbai,Clothing,Standard,48,10.0
Mumbai,Pune,Furniture,Standard,42,29.4
Mumbai,Nepal,Clothing,Express,52,58.0
Mumbai,Pune,Groceries,Standard,5,3.4000000000000004
Mumbai,Chennai,Clothing,Standard,77,43.8
Mumbai,Mumbai,Clothing,Express,12,1.0
Mumbai,Pune,Furniture,Standard,59,43.4
Mumbai,Pune,Clothing,Standard,65,24.4
Mumbai,Bhutan,Groceries,Standard,52,63.599999999999994
Mumbai,Bangalore,Furniture,Express,43,38.2
Mumbai,Bhutan,Clothing,Express,83,56.28
Mumbai,Mumbai,Clothing,Overnight,93,21.0
Mumbai,Mumbai,Groceries,Express,63,24.0
Mumbai,Kolkata,Clothing,Overnight,50,33.2
Mumbai,Bhutan,Clothing,Standard,39,55.6
Mumbai,Hyderabad,Clothing,Standard,42,20.200000000000003
Mumbai,Sri Lanka,Groceries,Standard,89,66.2
Mumbai,Bangalore,Groceries,Standard,80,38.0
Mumbai,Mumbai,Groceries,Express,17,2.0
Mumbai,Kolkata,Electronics,Express,92,53.4
Mumbai,Bhutan,Groceries,Standard,43,53.6
Mumbai,Bangalore,Furniture,Standard,49,47.0
Mumbai,Bhutan,Groceries,Express,5,34.28
Mumbai,Pune,Groceries,Standard,1,0.5999999999999996
Mumbai,Kolkata,Groceries,Standard,67,58.0
Mumbai,Bangalore,Furniture,Express,24,39.2
Mumbai,Bangladesh,Furniture,Standard,29,69.4
Mumbai,Chennai,Electronics,Overnight,15,16.08
Mumbai,Chennai,Clothing,Overnight,4,10.48
Mumbai,Bangalore,Clothing,Standard,44,26.0
Mumbai,Bhutan,Clothing,Standard,65,65.6
Mumbai,Kolkata,Electronics,Express,79,53.4
Mumbai,Sri Lanka,Furniture,Standard,88,86.2
Mumbai,Chennai,Electronics,Standard,31,39.8
Mumbai,Kolkata,Groceries,Overnight,20,17.2
Mumbai,Chennai,Groceries,Standard,10,22.8
Mumbai,Pune,Clothing,Standard,11,0.5999999999999996
Mumbai,Bhutan,Furniture,Standard,82,84.6
Mumbai,Pune,Furniture,Standard,98,42.4
Mumbai,Chennai,Clothing,Standard,28,30.799999999999997
Mumbai,Bangladesh,Clothing,Standard,38,50.400000000000006
Mumbai,Bangladesh,Clothing,Standard,80,62.400000000000006
Mumbai,Pune,Groceries,Standard,24,16.4
Mumbai,Bangladesh,Electronics,Overnight,39,38.64
Mumbai,Chennai,Groceries,Express,51,37.64
Mumbai,Bangalore,Furniture,Standard,76,59.0
Mumbai,Pune,Clothing,Standard,50,11.4
Mumbai,Sri Lanka,Furniture,Express,7,45.96
Mumbai,Sri Lanka,Electronics,Express,81,63.36
Mumbai,Delhi,Furniture,Express,68,58.32000000000001
Mumbai,Bhutan,Electronics,Express,53,60.08
Mumbai,Bangladesh,Groceries,Standard,37,49.400000000000006
Mumbai,Bangladesh,Clothing,Standard,97,60.400000000000006
Mumbai,Mumbai,Furniture,Express,83,36.4
Mumbai,Hyderabad,Groceries,Overnight,54,28.72
Mumbai,Pune,Electronics,Standard,90,30.4
Mumbai,Nepal,Groceries,Standard,55,61.0
Mumbai,Bangladesh,Clothing,Standard,75,62.400000000000006
Mumbai,Bhutan,Groceries,Standard,31,53.6
Mumbai,Delhi,Furniture,Standard,65,62.400000000000006
Mumbai,Sri Lanka,Clothing,Overnight,93,48.92
Mumbai,Bangladesh,Clothing,Express,89,55.720000000000006
Mumbai,Delhi,Electronics,Express,59,44.72
Mumbai,Chennai,Groceries,Overnight,47,22.48
Mumbai,Chennai,Clothing,Standard,49,31.799999999999997
Mumbai,Hyderabad,Clothing,Express,18,5.960000000000001
Mumbai,Bangalore,Electronics,Express,3,15.600000000000001
Mumbai,Nepal,Clothing,Standard,18,39.0
Mumbai,Mumbai,Furniture,Express,58,35.4
Mumbai,Hyderabad,Clothing,Standard,71,32.2
Mumbai,Kolkata,Groceries,Express,92,51.6
Mumbai,Mumbai,Groceries,Standard,81,26.0
Mumbai,Pune,Groceries,Standard,25,16.4
Mumbai,Bhutan,Clothing,Standard,18,39.6
Mumbai,Kolkata,Groceries,Standard,52,53.0
Mumbai,Kolkata,Furniture,Standard,43,60.0
Mumbai,Hyderabad,Electronics,Standard,67,39.2
Mumbai,Bangalore,Clothing,Standard,89,40.0
Mumbai,Hyderabad,Clothing,Standard,7,12.200000000000001
Mumbai,Pune,Clothing,Standard,74,27.4
Mumbai,Sri Lanka,Clothing,Express,44,46.56
Mumbai,Bangladesh,Groceries,Express,44,40.720000000000006
Mumbai,Bangladesh,Electronics,Express,51,58.52
Mumbai,Bangalore,Groceries,Overnight,83,30.6
Mumbai,Pune,Groceries,Standard,79,26.4
Mumbai,Bangalore,Clothing,Standard,85,42.0
Mumbai,Delhi,Groceries,Standard,21,34.400000000000006
Mumbai,Bangladesh,Clothing,Overnight,37,35.040000000000006
Mumbai,Kolkata,Furniture,Express,28,52.0
Mumbai,Nepal,Clothing,Standard,32,53.0
Mumbai,Bhutan,Groceries,Standard,57,63.599999999999994
Mumbai,Pune,Furniture,Express,41,28.32
Mumbai,Mumbai,Clothing,Standard,54,24.0
Mumbai,Bangalore,Electronics,Standard,27,34.0
Mumbai,Bhutan,Groceries,Overnight,87,47.96
Mumbai,Mumbai,Clothing,Standard,74,23.0
Mumbai,Bhutan,Furniture,Overnight,40,44.76
Mumbai,Nepal,Furniture,Standard,41,68.0
Mumbai,Mumbai,Clothing,Express,70,24.0
Mumbai,Hyderabad,Clothing,Express,24,17.96
Mumbai,Chennai,Clothing,Standard,18,22.8
Mumbai,Hyderabad,Clothing,Express,74,29.96
Mumbai,Bangladesh,Groceries,Express,56,56.720000000000006
Mumbai,Chennai,Groceries,Express,15,18.64
Mumbai,Hyderabad,Clothing,Standard,98,33.2
Mumbai,Chennai,Electronics,Standard,72,49.8
Mumbai,Sri Lanka,Clothing,Standard,35,53.2
Mumbai,Chennai,Clothing,Overnight,27,21.48
Mumbai,Kolkata,Furniture,Overnight,89,56.0
Mumbai,Bangalore,Electronics,Standard,3,20.0
Mumbai,Bangalore,Furniture,Standard,21,45.0
Mumbai,Kolkata,Groceries,Overnight,39,28.2
Mumbai,Bhutan,Groceries,Standard,32,51.6
Mumbai,Delhi,Clothing,Standard,50,34.400000000000006
Mumbai,Bhutan,Groceries,Standard,85,65.6
Mumbai,Mumbai,Groceries,Standard,9,2.0
Mumbai,Mumbai,Groceries,Express,50,10.0
Mumbai,Chennai,Clothing,Standard,1,22.8
Mumbai,Hyderabad,Clothing,Standard,4,13.200000000000001
Mumbai,Hyderabad,Groceries,Overnight,4,5.720000000000001
Mumbai,Bangalore,Electronics,Standard,90,43.0
Mumbai,Pune,Clothing,Standard,34,12.4
Mumbai,Bhutan,Furniture,Express,27,56.68
Mumbai,Sri Lanka,Electronics,Express,15,39.36
Mumbai,Bangladesh,Clothing,Standard,32,47.400000000000006
Mumbai,Nepal,Clothing,Standard,41,53.0
Mumbai,Hyderabad,Groceries,Standard,71,34.2
Mumbai,Nepal,Electronics,Express,61,59.8
Mumbai,Chennai,Groceries,Standard,63,41.8
Mumbai,Nepal,Electronics,Standard,61,69.0
Mumbai,Bangladesh,Electronics,Standard,14,41.400000000000006
Mumbai,Kolkata,Groceries,Express,23,34.6
Mumbai,Bangladesh,Clothing,Standard,65,62.400000000000006
Mumbai,Nepal,Furniture,Standard,32,67.0
Mumbai,Bangladesh,Electronics,Standard,41,55.400000000000006
Mumbai,Delhi,Clothing,Standard,26,35.400000000000006
Mumbai,Chennai,Electronics,Express,48,31.439999999999998
Mumbai,Bhutan,Clothing,Express,73,56.28
Mumbai,Kolkata,Furniture,Express,16,41.0
Mumbai,Sri Lanka,Furniture,Express,31,59.96
Mumbai,Hyderabad,Electronics,Standard,66,42.2
Mumbai,Mumbai,Groceries,Express,32,11.0
Mumbai,Bhutan,Groceries,Standard,10,39.6
Mumbai,Mumbai,Clothing,Standard,25,12.0
Mumbai,Chennai,Electronics,Express,82,45.44
Mumbai,Kolkata,Furniture,Express,98,62.0
Mumbai,Bangalore,Furniture,Express,93,50.2
Mumbai,Hyderabad,Furniture,Express,45,36.36
Mumbai,Delhi,Groceries,Overnight,24,22.44
Mumbai,Bangalore,Groceries,Standard,3,15.0
Mumbai,Chennai,Clothing,Overnight,62,34.480000000000004
Mumbai,Bhutan,Electronics,Express,79,64.08
Mumbai,Delhi,Electronics,Express,67,46.72
Mumbai,Bangladesh,Groceries,Express,55,54.720000000000006
Mumbai,Nepal,Groceries,Standard,95,63.0
Mumbai,Delhi,Furniture,Express,10,33.32000000000001
Mumbai,Sri Lanka,Furniture,Standard,55,83.2
Mumbai,Chennai,Furniture,Overnight,22,33.28
Mumbai,Pune,Furniture,Standard,14,21.4
Mumbai,Nepal,Clothing,Standard,73,65.0
Mumbai,Mumbai,Groceries,Standard,82,23.0
Mumbai,Hyderabad,Groceries,Standard,8,10.200000000000001
Mumbai,Mumbai,Clothing,Standard,15,2.0
Mumbai,Delhi,Furniture,Standard,15,40.400000000000006
Mumbai,Mumbai,Furniture,Standard,52,42.0
Mumbai,Sri Lanka,Electronics,Standard,70,74.2
Mumbai,Chennai,Electronics,Standard,54,47.8
Mumbai,Bangladesh,Groceries,Standard,76,59.400000000000006
Mumbai,Bhutan,Groceries,Overnight,42,33.96
Mumbai,Hyderabad,Furniture,Standard,19,27.200000000000003
Mumbai,Sri Lanka,Clothing,Standard,40,54.2
Mumbai,Sri Lanka,Electronics,Standard,69,74.2
Mumbai,Mumbai,Clothing,Standard,27,12.0
Mumbai,Mumbai,Electronics,Express,74,25.8
Mumbai,Delhi,Electronics,Standard,43,40.400000000000006
Mumbai,Bhutan,Furniture,Standard,52,82.6
Mumbai,Bangalore,Clothing,Standard,46,30.0
Mumbai,Mumbai,Clothing,Express,14,2.0
Mumbai,Chennai,Electronics,Express,64,46.44
Mumbai,Pune,Clothing,Standard,61,23.4
Mumbai,Hyderabad,Furniture,Standard,98,50.2
Mumbai,Mumbai,Groceries,Standard,58,26.0
Mumbai,Chennai,Groceries,Express,49,29.64
Mumbai,Chennai,Clothing,Standard,79,44.8
Mumbai,Hyderabad,Clothing,Standard,29,22.200000000000003
Mumbai,Bangalore,Clothing,Standard,26,30.0
Mumbai,Chennai,Clothing,Standard,27,34.8
Mumbai,Pune,Furniture,Standard,67,43.4
Mumbai,Chennai,Clothing,Standard,67,43.8
Mumbai,Chennai,Groceries,Standard,35,34.8
Mumbai,Chennai,Electronics,Standard,60,50.8
Mumbai,Bangladesh,Groceries,Standard,61,62.400000000000006
Mumbai,Bangladesh,Furniture,Standard,99,77.4
Mumbai,Bangalore,Groceries,Express,70,36.8
Mumbai,Mumbai,Groceries,Express,78,22.0
Mumbai,Chennai,Furniture,Express,90,56.04
Mumbai,Bhutan,Groceries,Overnight,3,24.96
Mumbai,Mumbai,Clothing,Standard,33,11.0
Mumbai,Bangalore,Clothing,Standard,42,28.0
Mumbai,Kolkata,Groceries,Express,13,22.6
Mumbai,Mumbai,Groceries,Standard,29,13.0
Mumbai,Mumbai,Clothing,Standard,9,1.0
Mumbai,Nepal,Clothing,Standard,32,51.0
Mumbai,Delhi,Furniture,Standard,22,53.400000000000006
Mumbai,Nepal,Electronics,Overnight,86,49.599999999999994
Mumbai,Pune,Clothing,Standard,58,27.4
Mumbai,Bangladesh,Electronics,Overnight,57,52.64
Mumbai,Bangladesh,Furniture,Standard,98,79.4
Mumbai,Delhi,Electronics,Standard,10,29.400000000000002
Mumbai,Hyderabad,Groceries,Standard,25,23.200000000000003
Mumbai,Hyderabad,Electronics,Standard,62,38.2
Mumbai,Bangalore,Groceries,Express,63,38.8
Mumbai,Sri Lanka,Furniture,Standard,76,87.2
Mumbai,Delhi,Clothing,Standard,3,22.400000000000002
Mumbai,Mumbai,Groceries,Standard,83,26.0
Mumbai,Hyderabad,Clothing,Standard,97,33.2
Mumbai,Chennai,Clothing,Standard,47,30.799999999999997
Mumbai,Sri Lanka,Furniture,Overnight,55,57.72
Mumbai,Bhutan,Clothing,Standard,26,50.6
Mumbai,Mumbai,Groceries,Express,13,3.0
Mumbai,Pune,Clothing,Standard,7,0.5999999999999996
Mumbai,Chennai,Clothing,Standard,34,33.8
Mumbai,Chennai,Clothing,Standard,22,34.8
Mumbai,Delhi,Groceries,Standard,84,46.400000000000006
Mumbai,Sri Lanka,Clothing,Overnight,23,35.92
Mumbai,Bangalore,Groceries,Express,48,25.8
Mumbai,Pune,Clothing,Overnight,14,1.5599999999999998
Mumbai,Hyderabad,Electronics,Express,94,36.760000000000005
Mumbai,Delhi,Groceries,Standard,87,45.400000000000006
Mumbai,Hyderabad,Furniture,Express,52,47.36
Mumbai,Delhi,Electronics,Express,83,44.72
Mumbai,Delhi,Groceries,Express,39,27.92
Mumbai,Delhi,Clothing,Standard,41,34.400000000000006
Mumbai,Sri Lanka,Groceries,Standard,36,52.2
Mumbai,Bangalore,Furniture,Standard,6,31.0
Mumbai,Delhi,Furniture,Standard,23,54.400000000000006
Mumbai,Kolkata,Groceries,Standard,10,30.0
Mumbai,Bhutan,Clothing,Express,99,55.28
Mumbai,Hyderabad,Furniture,Standard,85,51.2
Mumbai,Mumbai,Groceries,Standard,96,21.0
Mumbai,Nepal,Electronics,Standard,60,69.0
Mumbai,Pune,Clothing,Express,30,13.92
Mumbai,Bangladesh,Furniture,Standard,97,80.4
Mumbai,Bangalore,Furniture,Overnight,70,45.4
Mumbai,Mumbai,Electronics,Overnight,5,4.6
Mumbai,Chennai,Groceries,Overnight,79,35.480000000000004
Mumbai,Kolkata,Furniture,Standard,57,72.0
Mumbai,Bangladesh,Clothing,Standard,43,49.400000000000006
Mumbai,Nepal,Clothing,Overnight,52,49.0
Mumbai,Mumbai,Groceries,Express,89,26.0
Mumbai,Bangladesh,Clothing,Overnight,77,48.040000000000006
Mumbai,Mumbai,Electronics,Standard,6,6.0
Mumbai,Kolkata,Groceries,Standard,2,31.0
Mumbai,Nepal,Furniture,Standard,17,55.0
Mumbai,Chennai,Groceries,Express,88,41.64
Mumbai,Delhi,Groceries,Express,12,17.92
Mumbai,Hyderabad,Clothing,Standard,44,21.200000000000003
Mumbai,Chennai,Electronics,Standard,54,49.8
Mumbai,Delhi,Groceries,Standard,78,47.400000000000006
Mumbai,Sri Lanka,Clothing,Express,7,31.560000000000002
Mumbai,Sri Lanka,Furniture,Standard,90,86.2
Mumbai,Sri Lanka,Electronics,Standard,32,58.2
Mumbai,Bangalore,Clothing,Standard,29,27.0
Mumbai,Bhutan,Clothing,Standard,46,55.6
Mumbai,Pune,Furniture,Overnight,73,33.239999999999995
Mumbai,Pune,Electronics,Express,78,27.72
Mumbai,Sri Lanka,Electronics,Express,53,63.36
Mumbai,Hyderabad,Clothing,Express,81,34.96
Mumbai,Nepal,Furniture,Standard,25,69.0
Mumbai,Kolkata,Clothing,Express,53,50.6
Mumbai,Nepal,Clothing,Overnight,94,50.0
Mumbai,Kolkata,Electronics,Express,29,40.4
Mumbai,Nepal,Groceries,Standard,93,63.0
Mumbai,Bhutan,Electronics,Express,82,64.08
Mumbai,Bangalore,Clothing,Overnight,95,32.6
Mumbai,Bangalore,Clothing,Standard,83,38.0
Mumbai,Sri Lanka,Groceries,Standard,81,68.2
Mumbai,Delhi,Groceries,Overnight,6,13.440000000000001
Mumbai,Bangladesh,Groceries,Overnight,76,49.040000000000006
Mumbai,Bangalore,Furniture,Standard,38,47.0
Mumbai,Bangalore,Furniture,Standard,3,32.0
Mumbai,Chennai,Clothing,Standard,35,33.8
Mumbai,Chennai,Groceries,Standard,55,43.8
Mumbai,Delhi,Groceries,Overnight,47,25.44
Mumbai,Bangladesh,Furniture,Standard,33,65.4
Mumbai,Hyderabad,Clothing,Standard,93,37.2
Mumbai,Chennai,Groceries,Overnight,3,13.48
Mumbai,Hyderabad,Clothing,Standard,69,32.2
Mumbai,Mumbai,Furniture,Express,59,38.4
Mumbai,Chennai,Clothing,Standard,78,41.8
Mumbai,Bhutan,Clothing,Express,92,58.28
Mumbai,Bangladesh,Clothing,Overnight,96,45.040000000000006
Mumbai,Delhi,Clothing,Standard,18,24.400000000000002
Mumbai,Mumbai,Groceries,Express,77,23.0
Mumbai,Bangladesh,Electronics,Overnight,66,49.64
Mumbai,Sri Lanka,Clothing,Overnight,25,39.92
Mumbai,Bhutan,Furniture,Standard,20,56.6
Mumbai,Bangladesh,Clothing,Standard,71,61.400000000000006
Mumbai,Bhutan,Groceries,Standard,75,67.6
Mumbai,Bhutan,Electronics,Standard,69,73.6
Mumbai,Hyderabad,Clothing,Standard,29,22.200000000000003
Mumbai,Nepal,Furniture,Standard,18,56.0
Mumbai,Sri Lanka,Groceries,Express,72,55.56
Mumbai,Mumbai,Clothing,Standard,27,10.0
Mumbai,Bangladesh,Furniture,Express,42,55.120000000000005
Mumbai,Kolkata,Furniture,Express,66,64.0
Mumbai,Mumbai,Furniture,Standard,99,39.0
Mumbai,Nepal,Clothing,Standard,26,50.0
Mumbai,Mumbai,Electronics,Express,23,17.8
Mumbai,Bangalore,Groceries,Standard,5,15.0
Mumbai,Kolkata,Groceries,Standard,80,53.0
Mumbai,Nepal,Electronics,Express,11,36.8
Mumbai,Hyderabad,Groceries,Standard,19,9.200000000000001
Mumbai,Bangladesh,Electronics,Express,80,60.52
Mumbai,Pune,Clothing,Overnight,96,24.44
Mumbai,Nepal,Clothing,Standard,12,39.0
Mumbai,Delhi,Groceries,Express,2,18.92
Mumbai,Bangladesh,Clothing,Standard,43,47.400000000000006
Mumbai,Sri Lanka,Furniture,Express,22,59.96
Mumbai,Nepal,Groceries,Express,26,43.0
Mumbai,Bangalore,Groceries,Standard,33,27.0
Mumbai,Pune,Furniture,Standard,24,34.4
Mumbai,Bangalore,Groceries,Express,69,34.8
Mumbai,Pune,Furniture,Standard,21,30.4
Mumbai,Sri Lanka,Electronics,Overnight,46,40.519999999999996
Mumbai,Delhi,Clothing,Standard,18,22.400000000000002
Mumbai,Bangladesh,Electronics,Standard,5,46.400000000000006
Mumbai,Hyderabad,Clothing,Standard,8,10.200000000000001
Mumbai,Bangalore,Furniture,Express,85,48.2
Mumbai,Bangalore,Electronics,Express,57,43.6
Mumbai,Bhutan,Groceries,Standard,5,41.6
Mumbai,Pune,Groceries,Express,13,1.0799999999999996
Mumbai,Chennai,Groceries,Express,83,41.64
Mumbai,Bangladesh,Clothing,Standard,93,63.400000000000006
Mumbai,Pune,Groceries,Standard,66,24.4
Mumbai,Bhutan,Electronics,Standard,37,61.6
Mumbai,Mumbai,Clothing,Standard,90,22.0
Mumbai,Pune,Groceries,Standard,29,12.4
Mumbai,Hyderabad,Groceries,Overnight,69,32.72
Mumbai,Bangladesh,Clothing,Overnight,32,36.040000000000006
Mumbai,Bhutan,Furniture,Standard,48,73.6
Mumbai,Mumbai,Clothing,Standard,2,3.0
Mumbai,Kolkata,Clothing,Standard,69,56.0
Mumbai,Bhutan,Electronics,Express,97,60.08
Mumbai,Kolkata,Groceries,Standard,51,57.0
Mumbai,Bangladesh,Groceries,Express,35,40.720000000000006
Mumbai,Bangalore,Electronics,Standard,83,45.0
Mumbai,Bhutan,Clothing,Express,15,33.28
Mumbai,Delhi,Groceries,Standard,99,43.400000000000006
Mumbai,Kolkata,Clothing,Standard,72,54.0
Mumbai,Hyderabad,Clothing,Standard,65,34.2
Mumbai,Delhi,Groceries,Standard,38,33.400000000000006
Mumbai,Nepal,Electronics,Overnight,86,51.599999999999994
Mumbai,Nepal,Furniture,Standard,17,59.0
Mumbai,Mumbai,Electronics,Standard,80,31.0
Mumbai,Bangalore,Groceries,Overnight,45,19.6
Mumbai,Bangladesh,Clothing,Standard,1,36.400000000000006
Mumbai,Bhutan,Furniture,Standard,3,60.6
Mumbai,Chennai,Electronics,Express,70,42.44
Mumbai,Hyderabad,Groceries,Express,52,29.96
Mumbai,Kolkata,Groceries,Standard,53,55.0
Mumbai,Bangladesh,Clothing,Express,3,30.720000000000006
Mumbai,Delhi,Clothing,Express,94,38.92
Mumbai,Sri Lanka,Groceries,Standard,47,53.2
Mumbai,Nepal,Furniture,Express,75,67.4
Mumbai,Sri Lanka,Electronics,Express,91,63.36
Mumbai,Hyderabad,Electronics,Overnight,86,32.32
Mumbai,Chennai,Furniture,Overnight,6,23.279999999999998
Mumbai,Bhutan,Electronics,Standard,46,60.6
Mumbai,Mumbai,Furniture,Standard,95,42.0
Mumbai,Chennai,Groceries,Standard,61,44.8
Mumbai,Hyderabad,Groceries,Standard,43,23.200000000000003
Mumbai,Chennai,Electronics,Standard,56,48.8
Mumbai,Hyderabad,Clothing,Express,70,32.96
Mumbai,Hyderabad,Groceries,Standard,20,11.200000000000001
Mumbai,Pune,Furniture,Standard,47,34.4
Mumbai,Kolkata,Furniture,Express,54,66.0
Mumbai,Sri Lanka,Electronics,Express,41,50.36
Mumbai,Nepal,Electronics,Express,75,58.8
Mumbai,Pune,Electronics,Standard,66,34.4
Mumbai,Bhutan,Furniture,Express,31,59.68
Mumbai,Pune,Clothing,Overnight,64,22.44
Mumbai,Bangalore,Electronics,Standard,90,46.0
Mumbai,Bangalore,Clothing,Standard,91,37.0
Mumbai,Nepal,Clothing,Overnight,58,49.0
Mumbai,Chennai,Furniture,Standard,55,63.8
Mumbai,Kolkata,Groceries,Standard,46,42.0
Mumbai,Nepal,Clothing,Standard,95,62.0
Mumbai,Hyderabad,Clothing,Standard,24,24.200000000000003
Mumbai,Delhi,Clothing,Standard,77,44.400000000000006
Mumbai,Kolkata,Electronics,Standard,89,59.0
Mumbai,Sri Lanka,Electronics,Standard,37,58.2
Mumbai,Kolkata,Groceries,Standard,41,43.0
Mumbai,Hyderabad,Electronics,Express,25,23.76
Mumbai,Hyderabad,Clothing,Overnight,29,16.72
Mumbai,Mumbai,Clothing,Standard,31,11.0
Mumbai,Nepal,Groceries,Express,2,32.0
Mumbai,Hyderabad,Groceries,Standard,12,8.200000000000001
Mumbai,Bangalore,Groceries,Standard,5,16.0
Mumbai,Bhutan,Groceries,Overnight,61,50.96
Mumbai,Delhi,Groceries,Standard,91,45.400000000000006
Mumbai,Sri Lanka,Electronics,Standard,56,75.2
Mumbai,Nepal,Furniture,Standard,98,84.0
Mumbai,Bangladesh,Electronics,Express,78,57.52
Mumbai,Bangalore,Clothing,Standard,71,40.0
Mumbai,Chennai,Groceries,Standard,37,30.799999999999997
Mumbai,Hyderabad,Clothing,Express,36,19.96
Mumbai,Bangladesh,Furniture,Standard,74,81.4
Mumbai,Hyderabad,Clothing,Standard,29,21.200000000000003
Mumbai,Kolkata,Furniture,Standard,80,76.0
Mumbai,Bangalore,Furniture,Standard,38,48.0
Mumbai,Kolkata,Furniture,Standard,85,74.0
Mumbai,Mumbai,Furniture,Express,41,26.4
Mumbai,Kolkata,Furniture,Express,33,51.0
Mumbai,Mumbai,Groceries,Standard,93,24.0
Mumbai,Mumbai,Clothing,Standard,81,21.0
Mumbai,Bangladesh,Electronics,Standard,13,42.400000000000006
Mumbai,Hyderabad,Groceries,Standard,6,13.200000000000001
Mumbai,Chennai,Furniture,Standard,66,59.8
Mumbai,Sri Lanka,Groceries,Standard,8,42.2
Mumbai,Kolkata,Furniture,Standard,64,76.0
Mumbai,Sri Lanka,Furniture,Standard,96,82.2
Mumbai,Bangalore,Electronics,Standard,9,19.0
Mumbai,Mumbai,Clothing,Standard,23,14.0
Mumbai,Hyderabad,Clothing,Standard,71,33.2
Mumbai,Delhi,Electronics,Standard,95,50.400000000000006
Mumbai,Nepal,Groceries,Express,21,45.0
Mumbai,Bangladesh,Furniture,Standard,1,53.400000000000006
Mumbai,Chennai,Groceries,Standard,46,30.799999999999997
Mumbai,Pune,Clothing,Standard,62,23.4
Mumbai,Bangladesh,Electronics,Standard,2,41.400000000000006
Mumbai,Delhi,Clothing,Express,75,40.92
Mumbai,Nepal,Groceries,Overnight,82,47.0
Mumbai,Delhi,Clothing,Standard,44,36.400000000000006
Mumbai,Kolkata,Electronics,Express,88,51.4
Mumbai,Mumbai,Clothing,Standard,83,23.0
Mumbai,Chennai,Clothing,Standard,5,22.8
Mumbai,Bhutan,Furniture,Standard,93,81.6
Mumbai,Mumbai,Electronics,Express,39,13.8
Mumbai,Bhutan,Electronics,Standard,66,70.6
Mumbai,Sri Lanka,Electronics,Overnight,81,51.519999999999996
Mumbai,Nepal,Clothing,Standard,45,49.0
Mumbai,Hyderabad,Groceries,Standard,75,37.2
Mumbai,Pune,Groceries,Express,13,1.0799999999999996
Mumbai,Bangalore,Clothing,Overnight,93,32.6
Mumbai,Mumbai,Groceries,Express,32,10.0
Mumbai,Chennai,Clothing,Express,43,25.64
Mumbai,Delhi,Groceries,Standard,8,19.400000000000002
Mumbai,Chennai,Electronics,Standard,74,52.8
Mumbai,Nepal,Clothing,Standard,89,65.0
Mumbai,Sri Lanka,Groceries,Standard,59,64.2
Mumbai,Bhutan,Furniture,Overnight,11,36.76
Mumbai,Delhi,Groceries,Express,28,30.92
Mumbai,Bangalore,Clothing,Express,97,34.8
Mumbai,Bangalore,Clothing,Standard,39,28.0
Mumbai,Mumbai,Furniture,Express,26,28.4
Mumbai,Nepal,Electronics,Express,72,61.8
Mumbai,Hyderabad,Electronics,Standard,26,27.200000000000003
Mumbai,Nepal,Electronics,Standard,32,60.0
Mumbai,Sri Lanka,Clothing,Express,46,45.56
Mumbai,Bhutan,Clothing,Standard,28,54.6
Mumbai,Chennai,Clothing,Overnight,7,12.48
Mumbai,Bangalore,Clothing,Standard,35,27.0
Mumbai,Chennai,Furniture,Standard,66,64.8
Mumbai,Chennai,Electronics,Standard,22,39.8
Mumbai,Chennai,Clothing,Standard,22,33.8
Mumbai,Bangalore,Groceries,Standard,3,16.0
Mumbai,Sri Lanka,Groceries,Standard,46,52.2
Mumbai,Bangladesh,Clothing,Overnight,50,35.040000000000006
Mumbai,Kolkata,Furniture,Express,8,38.0
Mumbai,Bhutan,Electronics,Standard,4,45.6
Mumbai,Bangladesh,Furniture,Standard,15,56.400000000000006
Mumbai,Bhutan,Clothing,Standard,44,53.6
Mumbai,Delhi,Electronics,Express,39,34.72
Mumbai,Nepal,Furniture,Standard,76,82.0
Mumbai,Nepal,Groceries,Standard,29,52.0
Mumbai,Pune,Electronics,Standard,73,33.4
Mumbai,Nepal,Electronics,Express,62,62.8
Mumbai,Bangalore,Electronics,Standard,84,48.0
Mumbai,Hyderabad,Groceries,Express,34,19.96
